timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-07T14:12:48,codecarbon,d272687f-5ac2-4a84-ac6e-7ca4ddda4690,72.28992891311646,0.0001405418729748,1.94414180630506e-06,42.5,0.0108967087685711,5.942914009094238,0.0008533992328577,3.0277802e-08,0.0001122219069807,0.0009656514176404,Finland,FIN,,,,Windows-10-10.0.19041-SP0,3.9.2,2.3.2,8,Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz,1,1 x GeForce GTX 1650 with Max-Q Design,,,15.847770690917969,machine,N,1.0
2024-01-15T02:37:00,codecarbon,5588cb4f-2131-43a8-b912-6e2ca1c38149,161.0525872707367,0.0003393060579308,2.1068029001013007e-06,42.5,3.640256456269524,5.942914009094238,0.0019011748371852,0.000164590687228,0.0002655779315943,0.0023313434560076,Finland,FIN,,,,Windows-10-10.0.19041-SP0,3.9.2,2.3.2,8,Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz,1,1 x GeForce GTX 1650 with Max-Q Design,,,15.847770690917969,machine,N,1.0
2024-01-15T02:46:19,codecarbon,bf3071ca-53e5-4857-9520-04b9660a487e,161.26334691047668,0.0003394582814692,2.104993403477168e-06,42.5,3.576149641285543,5.942914009094238,0.001903568750951,0.000162970130376,0.0002658504898412,0.0023323893711682,Finland,FIN,,,,Windows-10-10.0.19041-SP0,3.9.2,2.3.2,8,Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz,1,1 x GeForce GTX 1650 with Max-Q Design,,,15.847770690917969,machine,N,1.0
2024-01-15T02:50:55,codecarbon,5ca95c76-46fb-411c-bad3-0310d67bd359,52.94619822502136,0.0001114313521663,2.1046147958122285e-06,42.5,3.6216479695187815,5.942914009094238,0.0006249894021285,5.335198712600256e-05,8.729408230590952e-05,0.0007656354715605,Finland,FIN,,,,Windows-10-10.0.19041-SP0,3.9.2,2.3.2,8,Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz,1,1 x GeForce GTX 1650 with Max-Q Design,,,15.847770690917969,machine,N,1.0
2024-01-15T02:54:44,codecarbon,8cb722a0-307a-4d20-9b97-f7305af9971a,52.901519536972046,0.00011138472935350292,2.1055109631710647e-06,42.5,3.584103358861923,5.942914009094238,0.0006244850847456191,5.3593098429997876e-05,8.723694694924764e-05,0.0007653151301248646,Finland,FIN,,,,Windows-10-10.0.19041-SP0,3.9.2,2.3.2,8,Intel(R) Core(TM) i5-9300H CPU @ 2.40GHz,1,1 x GeForce GTX 1650 with Max-Q Design,,,15.847770690917969,machine,N,1.0
